Name,ID
linkava,Q3494852
alkupis,Q3494881
serbenta,Q3498712
visinia,Q3498725
verseka,Q3498743
riera de marmellar,Q34214231
abista,Q3500436
anykta,Q3500804
lapi,Q3501101
armona,Q3501142
akmena,Q3501197
velsa,Q3501667
skinija,Q3501927
sausdravas,Q3511621
ka,Q3594186
abersfelder mhlbach,Q35053013
rottach,Q35277412
rubach,Q35283714
wichte,Q35387708
bormina,Q3642654
ciuffenna,Q3678709
drath,Q36581052
farfa,Q3739562
gavia river,Q3758976
goglio,Q3772818
urederra,Q3822262
livo (stream),Q3835651
lujo river,Q3840505
nesa river,Q3874855
nossana,Q3878611
ogna,Q3881219
wrsbach,Q38163786
steigegraben,Q38163788
romna,Q3940867
drre enz,Q39214302
ohlenbach,Q39562080
rio stolla,Q40551381
stollabach,Q40551381
stolla river,Q40551381
grabensttter mhlbach,Q42409380
fuschbach,Q42409380
rotmoosgraben,Q42409380
runst,Q42409381
teufelsbach,Q42699700
orlebach,Q44321532
koktuli river,Q46132204
glen alpine creek,Q46197145
morte,Q46624273
aksu deresi,Q4701849
ribera de fillols,Q47293613
tana river,Q47467845
gemachbach,Q47523610
rattenbach,Q47523611
klina,Q4862330
beverley brook,Q4899394
riefenbach,Q48734119
sainte-suzanne,Q48751579
stbchenbach,Q48922054
grove,Q48943199
biotica,Q4915394
pulverbach,Q49892283
friedhofsbach,Q49892287
ehrentalbach,Q50046763
schamlahbach,Q50416105
maschbach,Q50653145
yaldere stream,Q5153735
el merder,Q51885726
el llisc,Q51885727
ribera d'aitu,Q51885724
west branch,Q5245370
dead river,Q5245370
wasserstrich,Q52031126
groer regen,Q54130721
tiefenbach,Q54339478
ribera d'oms,Q56402695
hechtgraben,Q56655790
schwellenbach,Q56754700
arroyo de guajaraz,Q5705680
arroyo illescas,Q5705698
grndelbach,Q57307392
riedgraben,Q57843973
beverbach,Q57966611
bruchreihe,Q58653738
reid brook,Q58903817
yihe,Q5967748
lago guaba,Q614720
guaiba lake,Q614720
lake guaba,Q614720
ro omaa,Q6115480
omaa,Q6115480
almar river,Q6114759
arandilla river,Q6114780
wadi bani khalid,Q6398583
wd ban khlid,Q6398583
jnhijoki,Q6319959
krppladiket,Q6440452
laznevka,Q6505501
feldbach,Q65246984
schnertsbach,Q677357
malarge river,Q6741342
sorgue,Q688959
myagdi khola,Q6946704
petite sane,Q7178412
petite saone,Q7178412
rivire des croles,Q7338940
riviere des creoles,Q7338940
river itchen,Q7337528
st. mary river,Q7590513
tampok,Q7681814
aranyhegyi-patak,Q775451
arroyo abroigal,Q793855
yaroupi,Q8049488
barranc de viu,Q8242676
barranco de vu,Q8242676
naifer bach,Q826230
ittlinger bach,Q826655
sittenbach,Q828799
schnaittach,Q828837
barranc de peranera,Q8242675
barranc de la molina (conca de dalt),Q8242677
gauchsbach,Q835973
carraixet,Q8339510
cinca,Q867379
hgenbach,Q869561
csngota-r,Q875278
csszr-vz,Q875439
bittva,Q879068
borick potok,Q894330
brzenica,Q9180952
chotala,Q9190844
czarnuszka,Q9198138
czyynka,Q9200019
hutniczy potok,Q9295253
mucone,Q931068
radomierka,Q9302490
rybna,Q9324284
ryka,Q9325153
sadwka,Q9332695
starucha,Q9344282
niewieciska rivulet,Q9346833
toruska rivulet,Q9346838
sulistrowicki potok,Q9348030
szczawnik,Q9350955
topr,Q9360116
tyna,Q9363648
uszewnica,Q9367493
walimka,Q9370552
witoszwka,Q9375938
wwka,Q9381504
zota woda,Q9393365
upia,Q9394832
ywica,Q9397822
rkos stream,Q940623
barranc de raons,Q946915
